Date,Entity,Site,Commodity,GHGEmissions_tCO2e,WaterUse_m3,Energy_kWh,TRIFR,LTIFR,Scenario
2025-07-01,Ontario,Mill B,Copper,4138.4,10226.1,1160011.7,4.0,2.18,Budget
2025-07-01,Ontario,Mill B,Zinc,4171.2,12911.9,830615.3,2.45,2.59,Actual
2025-07-01,Ontario,Mill B,Nickel,4644.7,17901.5,1042854.2,2.36,2.56,Actual
2025-07-01,British Columbia,North Pit,Gold,3028.8,18998.5,924281.7,4.27,2.68,Actual
2025-07-01,British Columbia,North Pit,Copper,2241.4,18260.9,582112.8,2.71,1.05,Budget
2025-07-01,British Columbia,North Pit,Zinc,4098.1,18016.6,994801.3,2.51,0.37,Budget
2025-07-01,British Columbia,North Pit,Nickel,3421.3,9816.0,1042459.8,3.44,2.64,Actual
2025-07-01,British Columbia,South Pit,Gold,4435.0,14574.4,934463.4,1.99,1.39,Budget
2025-07-01,British Columbia,South Pit,Copper,5306.0,14542.4,1300249.8,4.88,1.76,Actual
2025-07-01,British Columbia,South Pit,Zinc,3242.0,19842.3,568709.1,2.08,1.35,Budget
2025-07-01,British Columbia,South Pit,Nickel,2137.4,15400.2,896031.7,3.28,1.26,Actual
2025-07-01,British Columbia,Mill A,Gold,2190.6,17671.6,606520.4,2.79,2.59,Budget
2025-07-01,British Columbia,Mill A,Copper,2868.1,12277.1,742568.4,2.05,0.94,Actual
2025-07-01,British Columbia,Mill A,Zinc,2745.5,15295.8,655423.3,1.8,0.96,Budget
2025-07-01,British Columbia,Mill A,Nickel,3534.5,9727.2,638551.3,1.1,2.78,Budget
2025-07-01,British Columbia,Mill B,Gold,2009.2,10095.4,571129.9,2.66,1.59,Actual
2025-07-01,British Columbia,Mill B,Copper,2603.9,12593.3,822505.0,3.38,0.61,Budget
2025-07-01,British Columbia,Mill B,Zinc,4989.2,8162.2,539498.6,2.46,2.89,Budget
2025-07-01,British Columbia,Mill B,Nickel,2816.6,12496.8,423137.7,0.59,1.34,Actual
2025-07-01,Nova Scotia,North Pit,Gold,2332.7,16092.6,887347.1,2.56,1.86,Budget
2025-07-01,Nova Scotia,North Pit,Copper,2738.9,16400.2,1179547.3,4.82,2.62,Budget
2025-07-01,Nova Scotia,North Pit,Zinc,3243.2,9359.5,622403.6,2.27,0.92,Budget
2025-07-01,Nova Scotia,North Pit,Nickel,2100.9,12612.8,750393.8,0.78,0.79,Actual
2025-07-01,Nova Scotia,South Pit,Gold,4231.8,10621.5,1172181.9,2.79,2.7,Budget
2025-07-01,Nova Scotia,South Pit,Copper,4887.5,9755.2,771094.2,4.42,1.37,Budget
2025-07-01,Nova Scotia,South Pit,Zinc,2040.6,8033.6,842510.2,3.12,0.38,Actual
2025-07-01,Nova Scotia,South Pit,Nickel,3795.5,14916.0,1112147.0,3.87,2.79,Budget
2025-07-01,Nova Scotia,Mill A,Gold,3245.8,12447.3,819857.5,2.35,1.18,Actual
2025-07-01,Nova Scotia,Mill A,Copper,4452.1,9019.5,1144314.7,0.79,0.84,Budget
2025-07-01,Nova Scotia,Mill A,Zinc,3542.4,18026.4,984554.5,0.98,0.96,Actual
2025-07-01,Nova Scotia,Mill A,Nickel,2207.7,17054.3,887363.1,4.6,1.25,Budget
2025-07-01,Nova Scotia,Mill B,Gold,4449.7,19829.6,793678.1,2.95,2.89,Budget
2025-07-01,Nova Scotia,Mill B,Copper,3592.6,8204.6,544612.0,3.27,0.33,Budget
2025-07-01,Nova Scotia,Mill B,Zinc,4097.4,19028.7,789382.7,4.54,2.91,Budget
2025-07-01,Nova Scotia,Mill B,Nickel,2521.6,6844.9,612150.1,0.67,0.65,Actual
2025-08-01,Canada,North Pit,Gold,2349.5,15183.3,808386.9,1.91,2.43,Budget
2025-08-01,Canada,North Pit,Copper,3833.6,11440.0,583348.8,0.99,0.51,Actual
2025-08-01,Canada,North Pit,Zinc,3498.8,11106.7,480871.0,1.64,0.64,Actual
2025-08-01,Canada,North Pit,Nickel,3812.0,11596.5,891087.9,1.76,0.97,Actual
2025-08-01,Canada,South Pit,Gold,4775.9,22077.2,1425438.6,4.72,1.93,Actual
2025-08-01,Canada,South Pit,Copper,3925.4,18250.6,1067695.5,4.12,2.66,Budget
2025-08-01,Canada,South Pit,Zinc,2500.4,9164.5,714075.9,1.07,0.81,Actual
2025-08-01,Canada,South Pit,Nickel,2669.8,14358.4,982611.3,4.23,0.98,Budget
2025-08-01,Canada,Mill A,Gold,2921.8,14382.8,764509.7,0.87,0.39,Actual
2025-08-01,Canada,Mill A,Copper,2939.8,9015.5,405874.9,3.51,2.08,Actual
2025-08-01,Canada,Mill A,Zinc,4113.6,15058.8,996439.6,1.97,1.34,Budget
2025-08-01,Canada,Mill A,Nickel,3095.8,11401.5,529035.0,4.17,1.95,Budget
2025-08-01,Canada,Mill B,Gold,3132.5,18233.8,1143544.0,4.57,2.82,Budget
2025-08-01,Canada,Mill B,Copper,4661.4,10017.8,1172287.0,1.56,1.2,Budget
2025-08-01,Canada,Mill B,Zinc,2217.8,13743.0,609995.5,2.36,1.61,Budget
2025-08-01,Canada,Mill B,Nickel,4433.2,9533.8,810720.8,0.85,0.61,Budget
2025-08-01,Holding Company,North Pit,Gold,2986.6,15714.9,642328.4,4.33,1.99,Actual
2025-08-01,Holding Company,North Pit,Copper,2590.7,21886.0,727883.8,0.81,3.43,Actual
2025-08-01,Holding Company,North Pit,Zinc,2232.6,17516.0,1069160.1,2.27,1.71,Budget
2025-08-01,Holding Company,North Pit,Nickel,3040.1,10875.7,679052.4,2.21,0.49,Budget
2025-08-01,Holding Company,South Pit,Gold,3290.4,17061.1,703811.3,4.53,1.78,Budget
2025-08-01,Holding Company,South Pit,Copper,2375.6,9864.8,582897.2,1.48,1.7,Actual
2025-08-01,Holding Company,South Pit,Zinc,2121.9,14181.0,609234.4,3.28,0.69,Actual
2025-08-01,Holding Company,South Pit,Nickel,4664.9,18662.9,789310.2,1.64,2.89,Actual
2025-08-01,Holding Company,Mill A,Gold,4464.8,16624.6,598917.7,1.47,0.67,Budget
2025-08-01,Holding Company,Mill A,Copper,4270.5,12214.2,999930.1,1.33,2.96,Budget
2025-08-01,Holding Company,Mill A,Zinc,2518.6,13461.1,940275.3,0.74,1.99,Actual
2025-08-01,Holding Company,Mill A,Nickel,3094.6,17216.8,743641.8,4.39,2.09,Budget
2025-08-01,Holding Company,Mill B,Gold,4427.7,16695.6,1103627.9,1.81,1.19,Budget
2025-08-01,Holding Company,Mill B,Copper,2289.6,16825.3,527388.5,3.53,1.11,Actual
2025-08-01,Holding Company,Mill B,Zinc,3058.4,12379.3,1066255.9,0.66,2.07,Budget
2025-08-01,Holding Company,Mill B,Nickel,3442.1,20046.1,1148060.4,1.66,2.11,Actual
2025-08-01,Alberta,North Pit,Gold,2312.0,11402.2,659123.8,2.63,2.23,Budget
2025-08-01,Alberta,North Pit,Copper,2350.2,15055.7,969948.7,4.36,2.03,Budget
2025-08-01,Alberta,North Pit,Zinc,3326.1,17224.6,893576.0,1.58,2.23,Budget
2025-08-01,Alberta,North Pit,Nickel,2726.8,8943.5,1104541.6,0.52,0.93,Budget
2025-08-01,Alberta,South Pit,Gold,5537.2,23067.1,1080079.7,2.19,2.8,Actual
2025-08-01,Alberta,South Pit,Copper,2090.9,13953.3,567634.4,0.53,0.22,Budget
2025-08-01,Alberta,South Pit,Zinc,3791.6,16987.0,1060521.8,3.94,0.31,Actual
2025-08-01,Alberta,South Pit,Nickel,3982.4,11448.9,847080.5,1.69,0.37,Budget
2025-08-01,Alberta,Mill A,Gold,4714.7,21340.5,733597.4,1.51,2.51,Actual
2025-08-01,Alberta,Mill A,Copper,3050.9,13570.9,539679.0,1.67,1.19,Actual
2025-08-01,Alberta,Mill A,Zinc,3244.1,15138.3,645344.3,3.27,1.15,Budget
2025-08-01,Alberta,Mill A,Nickel,2713.6,21658.5,1229444.1,2.74,2.6,Actual
2025-08-01,Alberta,Mill B,Gold,2595.4,9102.3,884864.7,4.92,1.84,Budget
2025-08-01,Alberta,Mill B,Copper,4692.4,17863.7,908322.0,3.01,2.66,Budget
2025-08-01,Alberta,Mill B,Zinc,2542.5,18559.4,1166000.1,3.04,0.63,Budget
2025-08-01,Alberta,Mill B,Nickel,3987.8,19636.4,1185928.9,4.32,2.79,Actual
2025-08-01,Quebec,North Pit,Gold,3864.2,9196.0,505589.2,4.29,0.21,Budget
2025-08-01,Quebec,North Pit,Copper,2913.4,8181.0,465631.9,3.44,1.82,Actual
2025-08-01,Quebec,North Pit,Zinc,5533.2,20562.4,1236599.1,5.78,0.52,Actual
2025-08-01,Quebec,North Pit,Nickel,3687.9,16340.2,741552.8,0.99,1.43,Budget
2025-08-01,Quebec,South Pit,Gold,3943.6,17879.3,622958.9,1.15,1.55,Budget
2025-08-01,Quebec,South Pit,Copper,3510.5,11704.8,789727.2,4.21,2.81,Budget
2025-08-01,Quebec,South Pit,Zinc,3316.0,10330.8,1050288.8,3.98,1.6,Budget
2025-08-01,Quebec,South Pit,Nickel,2629.8,17458.3,912995.9,3.56,0.24,Budget
2025-08-01,Quebec,Mill A,Gold,2474.8,9742.1,776110.7,1.26,0.99,Actual
2025-08-01,Quebec,Mill A,Copper,4922.3,19492.5,646821.3,1.45,0.84,Budget
2025-08-01,Quebec,Mill A,Zinc,4782.2,16662.3,904650.5,3.77,1.76,Budget
2025-08-01,Quebec,Mill A,Nickel,3153.3,10315.7,845708.3,2.1,0.74,Budget
2025-08-01,Quebec,Mill B,Gold,1594.0,10058.7,664283.1,1.54,0.54,Actual
2025-08-01,Quebec,Mill B,Copper,2193.9,10703.5,683979.5,3.77,0.56,Actual
2025-08-01,Quebec,Mill B,Zinc,2966.5,15148.4,1164612.5,0.76,1.28,Budget
2025-08-01,Quebec,Mill B,Nickel,3587.3,11450.0,1159777.7,1.6,2.61,Budget
2025-08-01,Ontario,North Pit,Gold,2300.2,18708.9,748607.7,1.47,2.9,Actual
2025-08-01,Ontario,North Pit,Copper,5033.7,9523.6,1192277.6,5.07,2.81,Actual
2025-08-01,Ontario,North Pit,Zinc,2059.2,10569.1,533943.2,3.42,0.56,Budget
2025-08-01,Ontario,North Pit,Nickel,2993.7,7635.5,600408.7,3.68,0.46,Actual
2025-08-01,Ontario,South Pit,Gold,2716.8,9183.0,613596.4,2.62,2.11,Actual
2025-08-01,Ontario,South Pit,Copper,3521.1,17289.2,1166877.1,4.71,0.49,Budget
2025-08-01,Ontario,South Pit,Zinc,2129.3,13520.4,679707.8,1.9,0.75,Actual
2025-08-01,Ontario,South Pit,Nickel,4973.7,10666.1,648778.3,4.38,0.29,Budget
2025-08-01,Ontario,Mill A,Gold,4063.0,13597.3,851197.7,3.5,0.47,Actual
2025-08-01,Ontario,Mill A,Copper,3376.1,9157.3,490038.8,1.02,1.24,Actual
2025-08-01,Ontario,Mill A,Zinc,1770.1,13602.1,970489.6,2.87,0.65,Actual
2025-08-01,Ontario,Mill A,Nickel,4968.9,9298.8,762810.1,3.19,0.59,Budget
2025-08-01,Ontario,Mill B,Gold,2325.2,12888.7,684290.3,3.71,2.7,Actual
2025-08-01,Ontario,Mill B,Copper,4095.4,13769.1,658011.8,1.6,1.69,Budget
2025-08-01,Ontario,Mill B,Zinc,4265.9,14769.0,995655.4,2.17,0.38,Actual
2025-08-01,Ontario,Mill B,Nickel,4075.2,14174.6,793471.4,4.71,0.66,Budget
2025-08-01,British Columbia,North Pit,Gold,2426.7,10148.1,787319.4,1.33,2.17,Actual
2025-08-01,British Columbia,North Pit,Copper,4145.3,19099.8,1060202.2,2.42,0.7,Budget
2025-08-01,British Columbia,North Pit,Zinc,3334.3,17783.1,1557680.8,0.83,3.64,Actual
2025-08-01,British Columbia,North Pit,Nickel,3154.9,10090.7,606932.5,5.0,2.65,Budget
2025-08-01,British Columbia,South Pit,Gold,4012.5,16495.9,1123626.6,0.76,0.91,Budget
2025-08-01,British Columbia,South Pit,Copper,2561.3,12123.9,714719.7,1.47,2.21,Budget
2025-08-01,British Columbia,South Pit,Zinc,3598.7,19549.4,698600.9,0.54,1.4,Budget
2025-08-01,British Columbia,South Pit,Nickel,3402.2,19095.1,737314.7,3.0,2.91,Actual
2025-08-01,British Columbia,Mill A,Gold,5251.9,17108.1,1432987.0,3.77,1.2,Actual
2025-08-01,British Columbia,Mill A,Copper,4999.9,12763.2,771939.9,4.53,2.98,Budget
2025-08-01,British Columbia,Mill A,Zinc,3338.3,11991.4,565500.1,3.14,1.38,Budget
2025-08-01,British Columbia,Mill A,Nickel,3774.6,7354.7,776763.9,1.36,2.19,Actual
2025-08-01,British Columbia,Mill B,Gold,4664.7,17236.0,704991.0,1.35,2.68,Budget
2025-08-01,British Columbia,Mill B,Copper,4806.5,22372.7,1226251.9,5.18,2.62,Actual
2025-08-01,British Columbia,Mill B,Zinc,4959.7,12325.2,815401.2,2.12,2.28,Budget
2025-08-01,British Columbia,Mill B,Nickel,2847.2,12884.0,812116.3,0.72,1.26,Budget
2025-08-01,Nova Scotia,North Pit,Gold,2792.4,17933.3,971715.3,1.57,0.44,Budget
2025-08-01,Nova Scotia,North Pit,Copper,3203.4,12702.1,946908.8,0.5,1.51,Actual
2025-08-01,Nova Scotia,North Pit,Zinc,2863.1,19705.1,1371429.2,4.69,1.39,Actual
2025-08-01,Nova Scotia,North Pit,Nickel,6543.8,17195.9,924356.8,6.03,0.5,Actual
2025-08-01,Nova Scotia,South Pit,Gold,4890.7,11370.2,1026964.5,4.79,1.19,Budget
2025-08-01,Nova Scotia,South Pit,Copper,3150.0,12066.5,785996.3,3.65,1.53,Actual
2025-08-01,Nova Scotia,South Pit,Zinc,4403.5,11853.3,1190595.5,3.95,1.0,Budget
2025-08-01,Nova Scotia,South Pit,Nickel,4523.9,11873.4,1119125.0,3.02,1.83,Actual
2025-08-01,Nova Scotia,Mill A,Gold,2412.6,19186.3,963916.5,1.03,2.8,Budget
2025-08-01,Nova Scotia,Mill A,Copper,1702.3,7347.5,814968.7,0.56,0.93,Actual
2025-08-01,Nova Scotia,Mill A,Zinc,3657.0,11226.8,680702.3,4.18,1.65,Budget
2025-08-01,Nova Scotia,Mill A,Nickel,4995.3,11633.9,731083.1,4.28,0.21,Budget
2025-08-01,Nova Scotia,Mill B,Gold,4363.4,8799.6,600799.1,2.46,0.43,Budget
2025-08-01,Nova Scotia,Mill B,Copper,3392.5,9057.0,727536.8,3.25,1.93,Actual
2025-08-01,Nova Scotia,Mill B,Zinc,4505.4,8895.5,835762.1,0.96,2.72,Budget
2025-08-01,Nova Scotia,Mill B,Nickel,4805.4,21691.1,1271340.1,0.79,1.3,Actual
2025-09-01,Canada,North Pit,Gold,3340.7,14091.1,729223.7,4.99,1.23,Actual
2025-09-01,Canada,North Pit,Copper,3884.2,14518.1,947529.5,5.17,2.54,Actual
2025-09-01,Canada,North Pit,Zinc,2620.5,6681.4,436658.7,0.79,1.1,Actual
2025-09-01,Canada,North Pit,Nickel,4685.7,15261.6,1161203.5,3.65,2.45,Actual
2025-09-01,Canada,South Pit,Gold,3867.0,10510.4,1032696.7,1.71,3.08,Actual
2025-09-01,Canada,South Pit,Copper,4495.7,10733.6,524549.1,4.01,0.61,Budget
2025-09-01,Canada,South Pit,Zinc,3552.5,15119.1,1101752.5,4.66,2.31,Budget
2025-09-01,Canada,South Pit,Nickel,2186.4,10476.7,515251.0,3.17,0.29,Budget
2025-09-01,Canada,Mill A,Gold,5078.4,19013.6,750200.4,3.68,2.94,Actual
2025-09-01,Canada,Mill A,Copper,4751.9,19874.3,1126833.1,2.48,0.69,Budget
2025-09-01,Canada,Mill A,Zinc,2329.7,17826.1,702602.9,4.7,0.63,Budget
2025-09-01,Canada,Mill A,Nickel,4115.4,17219.5,908180.8,2.84,0.96,Actual
2025-09-01,Canada,Mill B,Gold,3641.6,14136.4,480249.3,2.38,1.95,Actual
2025-09-01,Canada,Mill B,Copper,4435.5,19152.4,671496.8,3.74,1.65,Budget
2025-09-01,Canada,Mill B,Zinc,2498.6,11732.6,1140723.3,4.85,1.11,Budget
2025-09-01,Canada,Mill B,Nickel,2790.1,16531.8,1216572.6,4.16,1.43,Actual
2025-09-01,Holding Company,North Pit,Gold,2651.4,12883.9,1210383.9,5.08,2.44,Actual
2025-09-01,Holding Company,North Pit,Copper,2575.0,10355.6,1196688.0,3.82,1.75,Budget
2025-09-01,Holding Company,North Pit,Zinc,5957.9,17794.8,1282919.1,1.58,0.81,Actual
2025-09-01,Holding Company,North Pit,Nickel,4940.8,8073.2,1111019.0,3.05,2.17,Budget
2025-09-01,Holding Company,South Pit,Gold,5334.3,16875.7,1087922.8,3.4,0.57,Actual
2025-09-01,Holding Company,South Pit,Copper,3944.1,13930.6,1055814.6,1.32,0.35,Budget
2025-09-01,Holding Company,South Pit,Zinc,2491.2,12496.6,873940.0,1.26,0.6,Budget
2025-09-01,Holding Company,South Pit,Nickel,2521.8,14010.3,498139.6,0.75,1.88,Actual
2025-09-01,Holding Company,Mill A,Gold,3381.0,13593.0,724640.8,1.45,1.79,Actual
2025-09-01,Holding Company,Mill A,Copper,4710.5,14779.6,619146.6,0.55,1.69,Actual
2025-09-01,Holding Company,Mill A,Zinc,3969.2,13585.6,900994.8,1.25,1.44,Budget
2025-09-01,Holding Company,Mill A,Nickel,3003.4,10253.3,808430.3,1.23,2.19,Budget
2025-09-01,Holding Company,Mill B,Gold,2183.6,17969.4,512912.2,0.78,2.51,Budget
2025-09-01,Holding Company,Mill B,Copper,2148.7,15600.5,730598.2,3.6,1.87,Budget
2025-09-01,Holding Company,Mill B,Zinc,3688.7,17644.4,925149.1,4.06,2.91,Actual
2025-09-01,Holding Company,Mill B,Nickel,4832.4,18296.9,883011.0,0.59,0.86,Budget
2025-09-01,Alberta,North Pit,Gold,2155.3,19607.5,1187927.4,4.54,1.77,Budget
2025-09-01,Alberta,North Pit,Copper,2975.5,8407.4,884875.8,3.57,0.45,Actual
2025-09-01,Alberta,North Pit,Zinc,2443.1,18596.7,569891.5,3.76,1.94,Budget
2025-09-01,Alberta,North Pit,Nickel,2100.6,9621.7,575974.8,1.03,1.09,Actual
2025-09-01,Alberta,South Pit,Gold,3515.2,13405.5,778516.2,2.53,2.09,Actual
2025-09-01,Alberta,South Pit,Copper,3129.3,17434.0,1129333.2,1.31,0.66,Actual
2025-09-01,Alberta,South Pit,Zinc,2197.2,16337.2,1266911.0,0.63,2.11,Actual
2025-09-01,Alberta,South Pit,Nickel,3090.9,20219.8,574953.7,1.11,3.32,Actual
2025-09-01,Alberta,Mill A,Gold,3502.4,17575.3,687170.5,2.23,1.18,Actual
2025-09-01,Alberta,Mill A,Copper,3709.0,13142.7,1093880.2,2.31,2.15,Budget
2025-09-01,Alberta,Mill A,Zinc,6020.6,14416.3,616087.8,2.42,1.28,Actual
2025-09-01,Alberta,Mill A,Nickel,2259.6,10278.1,904073.5,3.5,1.64,Actual
2025-09-01,Alberta,Mill B,Gold,4959.8,12678.1,510249.9,4.5,2.76,Budget
2025-09-01,Alberta,Mill B,Copper,4796.5,11780.3,1007626.6,1.83,1.12,Actual
2025-09-01,Alberta,Mill B,Zinc,4825.9,10656.3,760792.5,3.36,0.54,Budget
2025-09-01,Alberta,Mill B,Nickel,4921.1,16421.2,651228.0,5.64,2.04,Actual
2025-09-01,Quebec,North Pit,Gold,4487.7,17919.0,736384.4,3.45,0.73,Budget
2025-09-01,Quebec,North Pit,Copper,3490.1,11066.8,836824.2,1.62,3.37,Actual
2025-09-01,Quebec,North Pit,Zinc,4641.1,8148.6,1122991.6,2.29,0.46,Budget
2025-09-01,Quebec,North Pit,Nickel,4477.3,18301.2,1102040.9,0.94,1.51,Budget
2025-09-01,Quebec,South Pit,Gold,2421.2,11767.2,1013133.2,1.36,1.59,Actual
2025-09-01,Quebec,South Pit,Copper,2330.0,19584.5,584304.3,4.42,1.66,Budget
2025-09-01,Quebec,South Pit,Zinc,3298.2,15285.3,592515.2,3.02,1.83,Actual
2025-09-01,Quebec,South Pit,Nickel,4832.5,16208.5,565901.9,0.51,0.99,Budget
2025-09-01,Quebec,Mill A,Gold,3945.2,17604.6,650125.6,1.72,0.99,Actual
2025-09-01,Quebec,Mill A,Copper,2059.9,9434.9,714442.2,1.06,1.92,Actual
2025-09-01,Quebec,Mill A,Zinc,3656.6,8123.2,865432.1,0.54,1.13,Budget
2025-09-01,Quebec,Mill A,Nickel,1778.0,13170.3,490922.3,1.89,1.69,Actual
2025-09-01,Quebec,Mill B,Gold,3308.1,16454.1,1076120.3,2.01,1.91,Budget
2025-09-01,Quebec,Mill B,Copper,4470.3,17717.5,1001446.2,3.56,2.3,Budget
2025-09-01,Quebec,Mill B,Zinc,3186.0,12466.4,889880.3,2.26,1.45,Budget
2025-09-01,Quebec,Mill B,Nickel,4498.5,18378.4,1038928.0,2.76,1.33,Budget
2025-09-01,Ontario,North Pit,Gold,4285.9,18904.9,575382.9,1.32,1.52,Budget
2025-09-01,Ontario,North Pit,Copper,3671.2,17313.2,1002814.1,1.0,1.81,Budget
2025-09-01,Ontario,North Pit,Zinc,2835.2,8944.8,867054.6,1.31,0.67,Actual
2025-09-01,Ontario,North Pit,Nickel,2015.1,12896.6,532871.0,2.14,1.41,Budget
2025-09-01,Ontario,South Pit,Gold,4318.0,16913.5,754357.5,5.08,1.36,Actual
2025-09-01,Ontario,South Pit,Copper,5951.1,24442.7,1517487.8,3.57,1.57,Actual
2025-09-01,Ontario,South Pit,Zinc,2332.0,10889.8,945494.3,0.53,2.3,Actual
2025-09-01,Ontario,South Pit,Nickel,2508.9,10196.8,1148506.8,3.93,2.64,Budget
2025-09-01,Ontario,Mill A,Gold,4794.4,10693.0,944510.9,1.88,2.04,Budget
2025-09-01,Ontario,Mill A,Copper,4371.2,18077.0,975427.9,3.96,1.6,Budget
2025-09-01,Ontario,Mill A,Zinc,4415.3,14105.3,870864.5,4.49,1.28,Budget
2025-09-01,Ontario,Mill A,Nickel,3950.8,26256.2,1558346.8,1.02,3.06,Actual
2025-09-01,Ontario,Mill B,Gold,4231.4,17699.5,828758.0,0.67,0.98,Actual
2025-09-01,Ontario,Mill B,Copper,4101.3,16068.1,890921.4,1.84,0.89,Budget
2025-09-01,Ontario,Mill B,Zinc,3717.4,12187.8,580955.7,2.0,2.41,Actual
2025-09-01,Ontario,Mill B,Nickel,2467.4,12940.5,639990.0,1.58,1.97,Budget
2025-09-01,British Columbia,North Pit,Gold,4343.1,10534.1,588161.1,2.89,1.24,Budget
2025-09-01,British Columbia,North Pit,Copper,3262.4,13213.3,617560.2,3.89,1.87,Actual
2025-09-01,British Columbia,North Pit,Zinc,4307.4,9776.8,951796.8,4.29,2.52,Budget
2025-09-01,British Columbia,North Pit,Nickel,2604.5,11025.6,532521.7,3.35,0.45,Actual
2025-09-01,British Columbia,South Pit,Gold,2533.3,9228.2,1197285.3,0.99,2.75,Budget
2025-09-01,British Columbia,South Pit,Copper,4912.6,14229.2,1140452.2,5.1,3.12,Actual
2025-09-01,British Columbia,South Pit,Zinc,2727.4,18784.5,896609.4,1.0,2.8,Actual
2025-09-01,British Columbia,South Pit,Nickel,3400.4,11810.2,617988.3,2.24,1.86,Actual
2025-09-01,British Columbia,Mill A,Gold,3293.7,14073.7,1059707.6,3.66,1.35,Actual
2025-09-01,British Columbia,Mill A,Copper,2752.0,18824.4,1328486.9,2.42,2.51,Actual
2025-09-01,British Columbia,Mill A,Zinc,2762.7,19971.3,1155019.9,2.62,2.31,Budget
2025-09-01,British Columbia,Mill A,Nickel,3455.4,12203.6,564641.9,2.82,0.91,Actual
2025-09-01,British Columbia,Mill B,Gold,2762.2,11198.9,761569.3,0.98,0.95,Actual
2025-09-01,British Columbia,Mill B,Copper,3958.9,20361.5,1044116.1,3.1,0.39,Actual
2025-09-01,British Columbia,Mill B,Zinc,3298.2,18773.2,702190.3,1.97,2.76,Budget
2025-09-01,British Columbia,Mill B,Nickel,4276.6,15480.1,598312.4,1.92,0.7,Budget
2025-09-01,Nova Scotia,North Pit,Gold,2992.1,17142.4,997741.2,4.9,0.55,Budget
2025-09-01,Nova Scotia,North Pit,Copper,3777.8,14433.7,919071.4,1.82,3.02,Actual
2025-09-01,Nova Scotia,North Pit,Zinc,4649.7,9790.0,605767.3,2.09,1.75,Budget
2025-09-01,Nova Scotia,North Pit,Nickel,2679.6,14417.2,1159792.3,2.74,2.84,Budget
2025-09-01,Nova Scotia,South Pit,Gold,2359.1,15584.4,899891.6,1.18,0.49,Budget
2025-09-01,Nova Scotia,South Pit,Copper,4270.1,19377.8,937420.5,4.31,2.3,Budget
2025-09-01,Nova Scotia,South Pit,Zinc,4582.7,15653.9,1098523.9,0.51,1.38,Budget
2025-09-01,Nova Scotia,South Pit,Nickel,4349.2,13874.1,1119203.8,0.72,1.48,Actual
2025-09-01,Nova Scotia,Mill A,Gold,2289.5,9042.1,669169.8,1.04,1.96,Actual
2025-09-01,Nova Scotia,Mill A,Copper,2948.1,8011.0,858481.8,3.35,2.38,Actual
2025-09-01,Nova Scotia,Mill A,Zinc,3038.7,19419.8,975284.7,4.02,0.86,Budget
2025-09-01,Nova Scotia,Mill A,Nickel,3939.9,22936.0,728860.4,4.35,2.18,Actual
2025-09-01,Nova Scotia,Mill B,Gold,4279.7,8582.2,828123.2,4.47,2.43,Budget
2025-09-01,Nova Scotia,Mill B,Copper,2750.2,23447.0,1383832.2,4.33,3.62,Actual
2025-09-01,Nova Scotia,Mill B,Zinc,2586.3,16166.5,781083.3,2.59,1.61,Actual
2025-09-01,Nova Scotia,Mill B,Nickel,1844.4,9304.0,418668.8,2.94,1.76,Actual
2025-10-01,Canada,North Pit,Gold,4295.4,25191.5,1499315.3,3.79,2.51,Actual
2025-10-01,Canada,North Pit,Copper,2742.5,13272.6,1003132.8,4.44,2.26,Actual
2025-10-01,Canada,North Pit,Zinc,2841.1,17547.6,1341512.9,4.92,1.19,Actual
2025-10-01,Canada,North Pit,Nickel,3685.6,15293.8,686062.3,3.39,0.47,Actual
2025-10-01,Canada,South Pit,Gold,3512.8,8935.9,869751.4,4.53,1.16,Actual
2025-10-01,Canada,South Pit,Copper,2666.7,16655.6,588175.3,3.5,0.47,Budget
2025-10-01,Canada,South Pit,Zinc,2734.6,18097.9,828743.9,3.18,3.53,Actual
2025-10-01,Canada,South Pit,Nickel,2891.3,14201.9,855841.6,3.07,0.88,Budget
2025-10-01,Canada,Mill A,Gold,4804.7,16395.1,1034789.4,2.33,2.91,Actual
2025-10-01,Canada,Mill A,Copper,2956.2,9446.3,576775.1,3.45,0.78,Actual
2025-10-01,Canada,Mill A,Zinc,4515.9,10128.0,754239.0,2.22,1.03,Actual
2025-10-01,Canada,Mill A,Nickel,3680.4,11257.2,1178056.2,2.69,1.07,Actual
2025-10-01,Canada,Mill B,Gold,3726.5,18985.9,711090.8,2.48,1.99,Actual
2025-10-01,Canada,Mill B,Copper,4143.9,16724.0,564281.1,1.39,2.17,Actual
2025-10-01,Canada,Mill B,Zinc,2799.3,16041.0,725668.1,4.02,2.23,Actual
2025-10-01,Canada,Mill B,Nickel,3128.0,20193.7,591492.2,5.26,2.59,Actual
2025-10-01,Holding Company,North Pit,Gold,3023.8,6207.3,875893.4,2.16,0.72,Actual
2025-10-01,Holding Company,North Pit,Copper,5028.8,10577.0,1351924.6,1.35,3.48,Actual
2025-10-01,Holding Company,North Pit,Zinc,4762.9,17515.4,737892.6,6.02,3.05,Actual
2025-10-01,Holding Company,North Pit,Nickel,1910.9,17184.7,924696.3,2.7,0.33,Actual
2025-10-01,Holding Company,South Pit,Gold,2941.4,8091.2,540614.1,1.56,1.12,Budget
2025-10-01,Holding Company,South Pit,Copper,2494.7,15664.3,897864.0,3.19,1.91,Budget
