Date,Entity,Site,Commodity,OreProcessed,Grade,RecoveryRate,MetalProduced,Scenario
2024-04-01,Nova Scotia,South Pit,Gold,86912.2,0.01063,1.0,797.4,Actual
2024-04-01,Nova Scotia,South Pit,Copper,80275.7,0.01095,0.7193,110.4,Actual
2024-04-01,Nova Scotia,South Pit,Zinc,33568.8,0.00837,0.8268,77.6,Budget
2024-04-01,Nova Scotia,South Pit,Nickel,77177.0,0.01388,0.8879,856.1,Budget
2024-04-01,Nova Scotia,Mill A,Gold,71893.9,0.00944,0.7745,414.6,Budget
2024-04-01,Nova Scotia,Mill A,Copper,96243.3,0.01474,0.7601,966.5,Budget
2024-04-01,Nova Scotia,Mill A,Zinc,98089.3,0.02521,0.8603,314.0,Budget
2024-04-01,Nova Scotia,Mill A,Nickel,90839.5,0.02071,0.729,452.0,Budget
2024-04-01,Nova Scotia,Mill B,Gold,41641.9,0.02184,0.7218,83.9,Budget
2024-04-01,Nova Scotia,Mill B,Copper,71722.2,0.01926,0.9056,1021.3,Budget
2024-04-01,Nova Scotia,Mill B,Zinc,48209.4,0.01741,0.6836,1064.2,Actual
2024-04-01,Nova Scotia,Mill B,Nickel,69520.8,0.02777,0.9002,377.6,Budget
2024-05-01,Canada,North Pit,Gold,65533.1,0.01747,0.9713,901.8,Actual
2024-05-01,Canada,North Pit,Copper,50495.4,0.019,0.8458,1791.5,Budget
2024-05-01,Canada,North Pit,Zinc,75343.3,0.02729,0.8339,165.7,Budget
2024-05-01,Canada,North Pit,Nickel,80730.2,0.0163,0.9354,1639.0,Budget
2024-05-01,Canada,South Pit,Gold,45472.0,0.02102,0.8687,1616.1,Actual
2024-05-01,Canada,South Pit,Copper,68543.7,0.01837,0.778,355.3,Budget
2024-05-01,Canada,South Pit,Zinc,58142.4,0.02707,0.806,929.4,Actual
2024-05-01,Canada,South Pit,Nickel,64938.8,0.0225,0.7337,925.6,Budget
2024-05-01,Canada,Mill A,Gold,72987.0,0.02389,0.7521,1804.4,Budget
2024-05-01,Canada,Mill A,Copper,51223.4,0.02767,0.804,1463.7,Budget
2024-05-01,Canada,Mill A,Zinc,57581.7,0.03071,0.9859,198.6,Actual
2024-05-01,Canada,Mill A,Nickel,46023.2,0.01475,0.76,1062.5,Actual
2024-05-01,Canada,Mill B,Gold,49011.0,0.02303,0.7194,278.0,Actual
2024-05-01,Canada,Mill B,Copper,39152.5,0.0314,1.0,2159.0,Actual
2024-05-01,Canada,Mill B,Zinc,71486.2,0.0197,0.6679,984.9,Actual
2024-05-01,Canada,Mill B,Nickel,38831.8,0.02003,0.8826,1878.8,Budget
2024-05-01,Holding Company,North Pit,Gold,66112.2,0.01832,0.849,210.1,Budget
2024-05-01,Holding Company,North Pit,Copper,44991.5,0.01315,0.6751,1262.3,Actual
2024-05-01,Holding Company,North Pit,Zinc,94607.1,0.01294,0.9038,206.4,Budget
2024-05-01,Holding Company,North Pit,Nickel,84480.7,0.00865,0.7188,272.6,Actual
2024-05-01,Holding Company,South Pit,Gold,61601.8,0.01409,0.9151,391.6,Budget
2024-05-01,Holding Company,South Pit,Copper,75582.8,0.00373,0.8193,1730.3,Budget
2024-05-01,Holding Company,South Pit,Zinc,32902.8,0.00995,0.592,182.3,Actual
2024-05-01,Holding Company,South Pit,Nickel,45987.6,0.00808,0.5518,186.3,Actual
2024-05-01,Holding Company,Mill A,Gold,111024.0,0.00172,0.8805,1887.0,Actual
2024-05-01,Holding Company,Mill A,Copper,83986.9,0.02521,0.7771,1512.3,Budget
2024-05-01,Holding Company,Mill A,Zinc,37560.2,0.00223,0.7633,708.9,Budget
2024-05-01,Holding Company,Mill A,Nickel,30674.7,0.01371,0.7972,1380.3,Actual
2024-05-01,Holding Company,Mill B,Gold,86794.2,0.02769,0.8662,1677.8,Actual
2024-05-01,Holding Company,Mill B,Copper,75825.7,0.01774,0.6193,525.9,Actual
2024-05-01,Holding Company,Mill B,Zinc,65435.8,0.02179,0.7336,848.2,Budget
2024-05-01,Holding Company,Mill B,Nickel,99435.3,0.01349,0.7618,486.4,Budget
2024-05-01,Alberta,North Pit,Gold,87728.8,0.01605,0.8394,1408.6,Budget
2024-05-01,Alberta,North Pit,Copper,30004.3,0.00097,0.6269,1562.9,Actual
2024-05-01,Alberta,North Pit,Zinc,88863.6,0.02324,0.978,559.7,Actual
2024-05-01,Alberta,North Pit,Nickel,59838.1,0.01945,0.6084,626.0,Actual
2024-05-01,Alberta,South Pit,Gold,38962.8,0.02612,0.8539,1341.5,Budget
2024-05-01,Alberta,South Pit,Copper,43902.2,0.02329,0.777,964.7,Actual
2024-05-01,Alberta,South Pit,Zinc,44485.3,0.00497,0.9389,325.9,Actual
2024-05-01,Alberta,South Pit,Nickel,40995.9,0.02162,0.8428,503.5,Actual
2024-05-01,Alberta,Mill A,Gold,87143.2,0.02605,0.818,671.5,Budget
2024-05-01,Alberta,Mill A,Copper,64481.5,0.02382,0.8247,1503.0,Budget
2024-05-01,Alberta,Mill A,Zinc,97281.9,0.01039,0.7926,942.2,Budget
2024-05-01,Alberta,Mill A,Nickel,69771.4,0.00326,0.8242,622.2,Actual
2024-05-01,Alberta,Mill B,Gold,82515.3,0.02948,0.7401,1968.5,Budget
2024-05-01,Alberta,Mill B,Copper,61709.7,0.02405,1.0,720.7,Actual
2024-05-01,Alberta,Mill B,Zinc,44080.0,0.00318,1.0,2099.4,Actual
2024-05-01,Alberta,Mill B,Nickel,60600.9,0.00484,0.7679,945.7,Actual
2024-05-01,Quebec,North Pit,Gold,49864.8,0.00242,0.5262,425.9,Actual
2024-05-01,Quebec,North Pit,Copper,112483.2,0.0221,1.0,594.0,Actual
2024-05-01,Quebec,North Pit,Zinc,75271.3,0.01102,0.9758,2340.2,Actual
2024-05-01,Quebec,North Pit,Nickel,51786.2,0.00904,0.6126,998.1,Actual
2024-05-01,Quebec,South Pit,Gold,61333.8,0.01168,0.8676,1353.7,Budget
2024-05-01,Quebec,South Pit,Copper,80003.6,0.0187,0.8686,336.6,Budget
2024-05-01,Quebec,South Pit,Zinc,66933.9,0.00467,0.8423,979.6,Budget
2024-05-01,Quebec,South Pit,Nickel,49230.7,0.00117,0.86,974.1,Budget
2024-05-01,Quebec,Mill A,Gold,35860.7,0.02654,0.8188,47.0,Budget
2024-05-01,Quebec,Mill A,Copper,82768.2,0.00455,0.851,626.9,Budget
2024-05-01,Quebec,Mill A,Zinc,26865.6,0.01861,0.6352,1344.0,Actual
2024-05-01,Quebec,Mill A,Nickel,98753.7,0.02913,0.8598,1209.4,Actual
2024-05-01,Quebec,Mill B,Gold,28519.6,0.00635,0.6483,36.7,Actual
2024-05-01,Quebec,Mill B,Copper,57484.5,0.03395,0.9597,2113.2,Actual
2024-05-01,Quebec,Mill B,Zinc,86354.8,0.02751,0.9284,1721.7,Actual
2024-05-01,Quebec,Mill B,Nickel,81551.9,0.01031,0.7054,1137.9,Budget
2024-05-01,Ontario,North Pit,Gold,36939.1,0.01393,0.603,1101.4,Actual
2024-05-01,Ontario,North Pit,Copper,56523.4,0.01787,0.9154,1837.7,Budget
2024-05-01,Ontario,North Pit,Zinc,57166.7,0.00454,0.7984,673.4,Budget
2024-05-01,Ontario,North Pit,Nickel,94603.1,0.00303,0.7568,1298.5,Budget
2024-05-01,Ontario,South Pit,Gold,63076.7,0.00885,0.8402,1743.6,Actual
2024-05-01,Ontario,South Pit,Copper,45786.7,0.01741,0.8064,1591.6,Budget
2024-05-01,Ontario,South Pit,Zinc,40656.9,0.02326,0.7874,1245.6,Budget
2024-05-01,Ontario,South Pit,Nickel,98214.6,0.02492,0.9284,1789.6,Budget
2024-05-01,Ontario,Mill A,Gold,36259.6,0.02935,0.7715,1343.8,Budget
2024-05-01,Ontario,Mill A,Copper,88494.4,0.01349,0.7613,706.2,Budget
2024-05-01,Ontario,Mill A,Zinc,46360.8,0.02948,0.832,959.0,Actual
2024-05-01,Ontario,Mill A,Nickel,53777.3,0.00633,0.8824,1858.7,Budget
2024-05-01,Ontario,Mill B,Gold,39179.7,0.00488,0.8544,1574.9,Budget
2024-05-01,Ontario,Mill B,Copper,101142.7,0.00788,1.0,1086.3,Actual
2024-05-01,Ontario,Mill B,Zinc,56169.4,0.00759,0.8457,1329.1,Budget
2024-05-01,Ontario,Mill B,Nickel,58493.4,0.00598,0.8604,1160.6,Budget
2024-05-01,British Columbia,North Pit,Gold,65663.0,0.01188,0.5661,1269.3,Actual
2024-05-01,British Columbia,North Pit,Copper,95036.5,0.01885,0.9407,1268.5,Actual
2024-05-01,British Columbia,North Pit,Zinc,32903.6,0.00784,0.9414,529.4,Budget
2024-05-01,British Columbia,North Pit,Nickel,55259.3,0.0102,0.5066,501.8,Actual
2024-05-01,British Columbia,South Pit,Gold,81518.6,0.02069,0.8478,1644.7,Budget
2024-05-01,British Columbia,South Pit,Copper,93325.4,0.02808,0.8421,793.9,Actual
2024-05-01,British Columbia,South Pit,Zinc,97477.0,0.01571,0.8662,949.7,Budget
2024-05-01,British Columbia,South Pit,Nickel,64749.3,0.00921,0.5994,1219.2,Actual
2024-05-01,British Columbia,Mill A,Gold,63430.5,0.0219,0.8247,1036.2,Budget
2024-05-01,British Columbia,Mill A,Copper,58894.7,0.00532,0.9488,1236.3,Budget
2024-05-01,British Columbia,Mill A,Zinc,50096.4,0.01648,0.511,1362.0,Actual
2024-05-01,British Columbia,Mill A,Nickel,64539.1,0.01368,0.6154,591.1,Actual
2024-05-01,British Columbia,Mill B,Gold,79081.0,0.00146,0.8877,1112.6,Budget
2024-05-01,British Columbia,Mill B,Copper,55622.9,0.01854,0.8188,1862.8,Budget
2024-05-01,British Columbia,Mill B,Zinc,82232.3,0.00559,0.9153,734.0,Actual
2024-05-01,British Columbia,Mill B,Nickel,88070.6,0.01425,0.7563,881.3,Budget
2024-05-01,Nova Scotia,North Pit,Gold,26956.8,0.00398,0.7279,947.0,Actual
2024-05-01,Nova Scotia,North Pit,Copper,38905.1,0.00687,1.0,1930.6,Actual
2024-05-01,Nova Scotia,North Pit,Zinc,66519.2,0.02597,0.8023,309.3,Actual
2024-05-01,Nova Scotia,North Pit,Nickel,88592.5,0.02756,0.8534,851.3,Budget
2024-05-01,Nova Scotia,South Pit,Gold,70740.4,0.00787,0.9756,84.0,Actual
2024-05-01,Nova Scotia,South Pit,Copper,80373.1,0.0122,0.8583,1049.8,Budget
2024-05-01,Nova Scotia,South Pit,Zinc,77245.0,0.02591,0.6999,1723.2,Actual
2024-05-01,Nova Scotia,South Pit,Nickel,100302.7,0.02836,1.0,854.4,Actual
2024-05-01,Nova Scotia,Mill A,Gold,31184.8,0.02642,0.809,272.9,Budget
2024-05-01,Nova Scotia,Mill A,Copper,94332.4,0.00577,0.9423,1093.1,Budget
2024-05-01,Nova Scotia,Mill A,Zinc,62174.9,0.02504,0.8468,741.6,Budget
2024-05-01,Nova Scotia,Mill A,Nickel,62139.5,0.02019,0.6494,419.4,Actual
2024-05-01,Nova Scotia,Mill B,Gold,52370.3,0.00128,0.8914,1548.4,Actual
2024-05-01,Nova Scotia,Mill B,Copper,37918.9,0.00678,0.6164,1306.9,Actual
2024-05-01,Nova Scotia,Mill B,Zinc,35888.5,0.01934,0.8575,1847.7,Budget
2024-05-01,Nova Scotia,Mill B,Nickel,74419.9,0.02176,0.9486,766.1,Budget
2024-06-01,Canada,North Pit,Gold,78831.0,0.01312,0.8717,403.2,Budget
2024-06-01,Canada,North Pit,Copper,42089.2,0.01714,0.4957,1025.7,Actual
2024-06-01,Canada,North Pit,Zinc,73040.3,0.00682,0.8978,2233.0,Actual
2024-06-01,Canada,North Pit,Nickel,22309.6,0.00851,0.6249,773.1,Actual
2024-06-01,Canada,South Pit,Gold,67234.3,0.00601,0.8061,868.4,Budget
2024-06-01,Canada,South Pit,Copper,53646.3,0.00527,1.0,772.2,Actual
2024-06-01,Canada,South Pit,Zinc,66037.0,0.01394,0.8285,1581.5,Budget
2024-06-01,Canada,South Pit,Nickel,26879.3,0.01017,0.6633,1392.2,Actual
2024-06-01,Canada,Mill A,Gold,93766.7,0.02566,0.8936,253.6,Budget
2024-06-01,Canada,Mill A,Copper,64451.9,0.00444,0.5382,730.6,Actual
2024-06-01,Canada,Mill A,Zinc,41072.8,0.02106,0.7769,936.0,Budget
2024-06-01,Canada,Mill A,Nickel,53525.3,0.01822,0.8794,1492.9,Budget
2024-06-01,Canada,Mill B,Gold,46134.7,0.00531,0.485,733.2,Actual
2024-06-01,Canada,Mill B,Copper,59456.3,0.02483,0.7975,1461.1,Budget
2024-06-01,Canada,Mill B,Zinc,83488.9,0.02767,0.7727,1126.5,Budget
2024-06-01,Canada,Mill B,Nickel,79505.7,0.02169,0.7022,97.1,Budget
2024-06-01,Holding Company,North Pit,Gold,43641.4,0.02718,1.0,376.6,Actual
2024-06-01,Holding Company,North Pit,Copper,95965.3,0.03243,1.0,1190.5,Actual
2024-06-01,Holding Company,North Pit,Zinc,45589.0,0.01454,0.8405,1340.9,Budget
2024-06-01,Holding Company,North Pit,Nickel,62840.3,0.02081,0.6761,244.9,Actual
2024-06-01,Holding Company,South Pit,Gold,86735.3,0.01296,0.7611,326.5,Budget
2024-06-01,Holding Company,South Pit,Copper,103461.9,0.01614,0.9431,256.4,Actual
2024-06-01,Holding Company,South Pit,Zinc,48858.2,0.0309,0.9911,1895.8,Actual
2024-06-01,Holding Company,South Pit,Nickel,54107.8,0.00703,0.8741,922.4,Budget
2024-06-01,Holding Company,Mill A,Gold,21042.3,0.00532,0.4698,844.2,Actual
2024-06-01,Holding Company,Mill A,Copper,67400.3,0.01648,0.6251,672.4,Actual
2024-06-01,Holding Company,Mill A,Zinc,45156.5,0.01231,0.867,1230.1,Budget
2024-06-01,Holding Company,Mill A,Nickel,47461.1,0.02403,0.9421,64.6,Budget
2024-06-01,Holding Company,Mill B,Gold,34103.8,0.00724,0.8729,1663.2,Budget
2024-06-01,Holding Company,Mill B,Copper,47531.8,0.01987,0.7785,485.3,Budget
2024-06-01,Holding Company,Mill B,Zinc,92425.9,0.02655,0.8186,56.4,Actual
2024-06-01,Holding Company,Mill B,Nickel,64103.5,0.02941,0.9902,164.5,Actual
2024-06-01,Alberta,North Pit,Gold,40252.2,0.00146,0.6912,1571.7,Actual
2024-06-01,Alberta,North Pit,Copper,94449.0,0.02333,0.7442,259.2,Budget
2024-06-01,Alberta,North Pit,Zinc,52812.1,0.00285,0.7434,1841.1,Budget
2024-06-01,Alberta,North Pit,Nickel,44692.9,0.00484,0.5293,787.3,Actual
2024-06-01,Alberta,South Pit,Gold,78306.4,0.02583,0.9877,615.5,Actual
2024-06-01,Alberta,South Pit,Copper,88239.7,0.01433,0.8464,227.0,Actual
2024-06-01,Alberta,South Pit,Zinc,45273.4,0.02167,0.9248,742.9,Actual
2024-06-01,Alberta,South Pit,Nickel,74232.7,0.00458,0.8216,1708.3,Budget
2024-06-01,Alberta,Mill A,Gold,32599.4,0.00748,0.7194,1961.2,Budget
2024-06-01,Alberta,Mill A,Copper,38948.1,0.02303,0.658,271.7,Actual
2024-06-01,Alberta,Mill A,Zinc,91395.4,0.00539,0.7179,160.1,Budget
2024-06-01,Alberta,Mill A,Nickel,98582.5,0.01267,0.8975,1862.0,Budget
2024-06-01,Alberta,Mill B,Gold,71604.3,0.01348,0.8579,1314.9,Actual
2024-06-01,Alberta,Mill B,Copper,50300.2,0.00771,0.8913,934.9,Budget
2024-06-01,Alberta,Mill B,Zinc,57974.8,0.02583,0.9241,1573.3,Budget
2024-06-01,Alberta,Mill B,Nickel,70812.3,0.00215,0.7522,117.6,Budget
2024-06-01,Quebec,North Pit,Gold,89076.2,0.01105,0.9938,1015.2,Actual
2024-06-01,Quebec,North Pit,Copper,69561.3,0.00661,0.7841,956.0,Budget
2024-06-01,Quebec,North Pit,Zinc,63816.7,0.0087,0.8769,470.8,Budget
2024-06-01,Quebec,North Pit,Nickel,69582.4,0.00371,0.9452,429.0,Budget
2024-06-01,Quebec,South Pit,Gold,62836.6,0.00621,0.8526,1835.1,Actual
2024-06-01,Quebec,South Pit,Copper,50960.5,0.02939,0.9143,1705.8,Budget
2024-06-01,Quebec,South Pit,Zinc,93880.5,0.01272,0.8128,1974.2,Budget
2024-06-01,Quebec,South Pit,Nickel,41125.9,0.00417,0.8257,161.1,Budget
2024-06-01,Quebec,Mill A,Gold,52545.7,0.01499,0.8767,779.9,Actual
2024-06-01,Quebec,Mill A,Copper,77934.9,0.02589,0.9705,1105.3,Actual
2024-06-01,Quebec,Mill A,Zinc,84064.5,0.02131,0.8226,936.6,Budget
2024-06-01,Quebec,Mill A,Nickel,38183.3,0.02108,0.8016,1836.8,Actual
2024-06-01,Quebec,Mill B,Gold,41173.2,0.00658,0.6865,217.6,Actual
2024-06-01,Quebec,Mill B,Copper,100884.5,0.00632,0.7924,924.0,Actual
2024-06-01,Quebec,Mill B,Zinc,46918.7,0.02375,0.7418,1805.4,Budget
2024-06-01,Quebec,Mill B,Nickel,97526.4,0.00121,0.9164,246.7,Budget
2024-06-01,Ontario,North Pit,Gold,84650.4,0.00503,0.9984,2242.8,Actual
2024-06-01,Ontario,North Pit,Copper,98486.7,0.01244,0.7657,1489.5,Budget
2024-06-01,Ontario,North Pit,Zinc,85517.6,0.01233,0.728,1750.4,Actual
2024-06-01,Ontario,North Pit,Nickel,28866.8,0.00344,0.5587,1125.9,Actual
2024-06-01,Ontario,South Pit,Gold,84399.8,0.02688,0.9037,1023.5,Budget
2024-06-01,Ontario,South Pit,Copper,65372.1,0.01459,0.7761,1100.6,Actual
2024-06-01,Ontario,South Pit,Zinc,77469.8,0.02449,0.909,262.8,Budget
2024-06-01,Ontario,South Pit,Nickel,70300.8,0.01284,0.7242,129.8,Budget
2024-06-01,Ontario,Mill A,Gold,102051.6,0.01614,1.0,1399.8,Actual
2024-06-01,Ontario,Mill A,Copper,57059.3,0.00931,0.4982,433.0,Actual
2024-06-01,Ontario,Mill A,Zinc,70596.4,0.02649,0.8076,422.9,Budget
2024-06-01,Ontario,Mill A,Nickel,106657.6,0.00368,0.9378,1683.0,Actual
2024-06-01,Ontario,Mill B,Gold,52256.7,0.00722,0.8568,806.6,Budget
2024-06-01,Ontario,Mill B,Copper,68611.6,0.00329,0.7396,1182.4,Budget
2024-06-01,Ontario,Mill B,Zinc,30419.6,0.02466,0.7074,996.6,Actual
2024-06-01,Ontario,Mill B,Nickel,34658.9,0.01152,0.8225,380.0,Budget
2024-06-01,British Columbia,North Pit,Gold,31612.3,0.01881,0.7426,1398.4,Budget
2024-06-01,British Columbia,North Pit,Copper,96764.6,0.00817,0.7697,1222.5,Actual
2024-06-01,British Columbia,North Pit,Zinc,63471.6,0.02831,0.8756,395.7,Budget
2024-06-01,British Columbia,North Pit,Nickel,50976.4,0.02198,0.6393,880.6,Actual
2024-06-01,British Columbia,South Pit,Gold,123003.2,0.03707,1.0,2459.4,Actual
2024-06-01,British Columbia,South Pit,Copper,51009.8,0.02557,0.8516,1032.2,Budget
2024-06-01,British Columbia,South Pit,Zinc,98243.5,0.02214,0.8272,376.7,Budget
2024-06-01,British Columbia,South Pit,Nickel,23697.2,0.00597,0.7105,1396.9,Actual
2024-06-01,British Columbia,Mill A,Gold,85898.5,0.00782,0.8459,1692.4,Budget
2024-06-01,British Columbia,Mill A,Copper,54717.1,0.01736,0.8603,1721.6,Budget
2024-06-01,British Columbia,Mill A,Zinc,93217.4,0.02068,0.8008,720.8,Budget
2024-06-01,British Columbia,Mill A,Nickel,31083.3,0.0289,0.8782,493.6,Budget
2024-06-01,British Columbia,Mill B,Gold,39774.1,0.00984,0.8233,1394.0,Actual
2024-06-01,British Columbia,Mill B,Copper,67516.0,0.02246,0.8393,1047.8,Budget
2024-06-01,British Columbia,Mill B,Zinc,72774.0,0.00729,1.0,1302.6,Actual
2024-06-01,British Columbia,Mill B,Nickel,91863.8,0.01015,0.9343,508.8,Actual
2024-06-01,Nova Scotia,North Pit,Gold,82127.0,0.02424,0.8199,1375.3,Budget
2024-06-01,Nova Scotia,North Pit,Copper,32763.8,0.01527,0.7323,221.1,Budget
2024-06-01,Nova Scotia,North Pit,Zinc,36496.6,0.01244,0.7386,1534.9,Actual
2024-06-01,Nova Scotia,North Pit,Nickel,70415.0,0.0119,0.9525,2073.6,Actual
2024-06-01,Nova Scotia,South Pit,Gold,67422.6,0.01576,1.0,73.8,Actual
2024-06-01,Nova Scotia,South Pit,Copper,96384.3,0.01777,0.7723,1039.2,Budget
2024-06-01,Nova Scotia,South Pit,Zinc,106704.2,0.02069,0.8998,1000.5,Actual
2024-06-01,Nova Scotia,South Pit,Nickel,64632.6,0.01787,0.8889,1460.5,Budget
2024-06-01,Nova Scotia,Mill A,Gold,82526.9,0.00965,0.9335,513.9,Budget
2024-06-01,Nova Scotia,Mill A,Copper,65570.2,0.02092,0.5833,989.7,Actual
2024-06-01,Nova Scotia,Mill A,Zinc,46809.9,0.00651,0.7521,956.5,Budget
2024-06-01,Nova Scotia,Mill A,Nickel,93438.6,0.03608,0.889,1690.7,Actual
2024-06-01,Nova Scotia,Mill B,Gold,62359.1,0.02868,0.8527,115.2,Budget
2024-06-01,Nova Scotia,Mill B,Copper,89542.5,0.02137,0.8707,534.9,Budget
2024-06-01,Nova Scotia,Mill B,Zinc,69619.2,0.02074,1.0,755.8,Actual
2024-06-01,Nova Scotia,Mill B,Nickel,69584.2,0.02932,0.7277,1285.0,Budget
2024-07-01,Canada,North Pit,Gold,30049.3,0.00723,0.8268,1023.5,Budget
2024-07-01,Canada,North Pit,Copper,88449.8,0.01939,0.824,1545.0,Budget
2024-07-01,Canada,North Pit,Zinc,72795.7,0.02982,0.8801,805.5,Actual
2024-07-01,Canada,North Pit,Nickel,27174.6,0.00811,0.7444,1196.4,Actual
2024-07-01,Canada,South Pit,Gold,127941.3,0.0242,1.0,2586.9,Actual
2024-07-01,Canada,South Pit,Copper,81473.2,0.03277,0.9343,1748.7,Actual
2024-07-01,Canada,South Pit,Zinc,54541.3,0.01554,0.7145,1955.6,Budget
2024-07-01,Canada,South Pit,Nickel,62602.2,0.01356,0.8621,558.0,Budget
2024-07-01,Canada,Mill A,Gold,48735.4,0.02832,0.8402,917.4,Budget
2024-07-01,Canada,Mill A,Copper,48129.3,0.02197,0.7705,529.4,Budget
2024-07-01,Canada,Mill A,Zinc,50766.8,0.01157,0.546,954.4,Actual
2024-07-01,Canada,Mill A,Nickel,116671.8,0.0099,0.8751,1865.4,Actual
2024-07-01,Canada,Mill B,Gold,95356.8,0.008,0.8096,741.9,Budget
2024-07-01,Canada,Mill B,Copper,52108.7,0.02065,0.9037,1750.6,Actual
2024-07-01,Canada,Mill B,Zinc,70821.3,0.0084,1.0,1504.9,Actual
2024-07-01,Canada,Mill B,Nickel,95899.8,0.00638,0.7966,1042.0,Budget
2024-07-01,Holding Company,North Pit,Gold,75822.3,0.01447,0.7019,973.6,Actual
2024-07-01,Holding Company,North Pit,Copper,61104.2,0.02073,0.8599,1179.1,Actual
2024-07-01,Holding Company,North Pit,Zinc,94630.4,0.00937,0.767,1165.7,Actual
2024-07-01,Holding Company,North Pit,Nickel,85401.7,0.00252,0.9027,1607.1,Budget
2024-07-01,Holding Company,South Pit,Gold,76473.3,0.00352,0.9652,1991.7,Actual
2024-07-01,Holding Company,South Pit,Copper,82991.6,0.02296,0.7048,448.0,Budget
2024-07-01,Holding Company,South Pit,Zinc,95642.1,0.00889,0.8086,208.3,Budget
2024-07-01,Holding Company,South Pit,Nickel,71601.7,0.0026,0.7303,469.7,Actual
2024-07-01,Holding Company,Mill A,Gold,73805.0,0.00133,0.7065,470.5,Actual
2024-07-01,Holding Company,Mill A,Copper,32882.1,0.01211,0.719,607.5,Actual
2024-07-01,Holding Company,Mill A,Zinc,66410.0,0.0202,0.7002,557.6,Budget
2024-07-01,Holding Company,Mill A,Nickel,61100.7,0.0164,0.8621,1866.7,Budget
2024-07-01,Holding Company,Mill B,Gold,84943.1,0.01433,0.9711,1246.3,Actual
2024-07-01,Holding Company,Mill B,Copper,82495.3,0.02398,0.8398,435.2,Budget
2024-07-01,Holding Company,Mill B,Zinc,29025.2,0.0103,0.5272,100.1,Actual
2024-07-01,Holding Company,Mill B,Nickel,95647.6,0.01465,0.8403,471.4,Actual
2024-07-01,Alberta,North Pit,Gold,58486.7,0.00794,0.5783,615.2,Actual
2024-07-01,Alberta,North Pit,Copper,31710.0,0.0071,0.803,1375.1,Actual
2024-07-01,Alberta,North Pit,Zinc,51200.2,0.00625,1.0,213.1,Actual
2024-07-01,Alberta,North Pit,Nickel,70932.3,0.00807,0.8521,752.7,Budget
2024-07-01,Alberta,South Pit,Gold,31545.3,0.01741,0.8332,54.7,Budget
2024-07-01,Alberta,South Pit,Copper,44857.6,0.00849,0.9748,1832.5,Actual
2024-07-01,Alberta,South Pit,Zinc,30954.5,0.02012,0.8625,1830.9,Actual
2024-07-01,Alberta,South Pit,Nickel,25946.9,0.0134,0.7552,316.4,Actual
2024-07-01,Alberta,Mill A,Gold,76248.9,0.01024,0.9779,225.2,Actual
2024-07-01,Alberta,Mill A,Copper,107207.1,0.0024,0.8939,2111.6,Actual
2024-07-01,Alberta,Mill A,Zinc,78067.0,0.0213,0.8311,1411.0,Actual
2024-07-01,Alberta,Mill A,Nickel,42713.2,0.01892,0.6729,911.4,Actual
2024-07-01,Alberta,Mill B,Gold,34607.8,0.00079,0.531,387.6,Actual
2024-07-01,Alberta,Mill B,Copper,97445.9,0.00858,0.735,1285.8,Budget
2024-07-01,Alberta,Mill B,Zinc,74773.7,0.02641,0.9416,1869.1,Budget
2024-07-01,Alberta,Mill B,Nickel,64951.0,0.03508,1.0,581.3,Actual
2024-07-01,Quebec,North Pit,Gold,84893.0,0.01383,0.7018,1114.3,Budget
2024-07-01,Quebec,North Pit,Copper,33311.2,0.01842,0.8994,1357.0,Budget
2024-07-01,Quebec,North Pit,Zinc,47510.1,0.02637,0.7424,1078.0,Budget
2024-07-01,Quebec,North Pit,Nickel,76525.7,0.00869,1.0,709.5,Actual
2024-07-01,Quebec,South Pit,Gold,39965.3,0.02243,0.875,907.7,Budget
2024-07-01,Quebec,South Pit,Copper,39295.9,0.02526,0.83,740.5,Actual
2024-07-01,Quebec,South Pit,Zinc,67853.4,0.00875,0.7848,1538.5,Actual
2024-07-01,Quebec,South Pit,Nickel,40159.3,0.01953,0.7203,1348.5,Budget
2024-07-01,Quebec,Mill A,Gold,52106.9,0.00198,0.7304,1437.9,Actual
2024-07-01,Quebec,Mill A,Copper,86604.3,0.01102,0.8493,615.3,Actual
2024-07-01,Quebec,Mill A,Zinc,27006.0,0.00983,0.64,807.7,Actual
2024-07-01,Quebec,Mill A,Nickel,58745.9,0.01702,0.7673,1537.1,Budget
2024-07-01,Quebec,Mill B,Gold,70178.8,0.0083,0.7231,1864.3,Actual
2024-07-01,Quebec,Mill B,Copper,81130.5,0.00408,0.772,1796.0,Budget
2024-07-01,Quebec,Mill B,Zinc,62397.0,0.01529,0.5508,173.2,Actual
2024-07-01,Quebec,Mill B,Nickel,88358.2,0.0091,0.8182,912.1,Actual
2024-07-01,Ontario,North Pit,Gold,69528.2,0.00198,0.6266,706.0,Actual
2024-07-01,Ontario,North Pit,Copper,88757.1,0.02211,0.7281,176.3,Budget
2024-07-01,Ontario,North Pit,Zinc,91750.2,0.02198,0.7722,781.4,Budget
2024-07-01,Ontario,North Pit,Nickel,49420.0,0.00255,0.8379,1635.1,Budget
2024-07-01,Ontario,South Pit,Gold,95084.3,0.00666,0.8269,1069.6,Budget
2024-07-01,Ontario,South Pit,Copper,62957.6,0.00175,0.8825,1488.1,Budget
2024-07-01,Ontario,South Pit,Zinc,53584.8,0.01491,0.9156,1370.8,Budget
